Age,Annual_Income,Employment_Type,Investment_80C,Insurance_80D,HRA_Claimed,Other_Deductions,Previous_Year_Tax,Effective_Tax_Paid,Overpayment_Risk
57,494945.1475901213,1,8622.456678653423,11631.222300468735,0.0,67817.61969200183,16088.085023383963,18716.346729864305,0
59,568285.8566473201,1,31866.720852558068,31324.656591760242,0.0,68062.34790629514,26073.750956159278,23868.151000570375,0
41,277239.4104206974,1,1579.0506073210308,46060.75500531428,0.0,42760.965937663204,8759.402071129774,10009.04648049005,0
56,274902.3468700799,1,25368.273603241487,9164.66817797108,0.0,27454.34375764735,10563.596625241731,11712.845025294833,0
46,379106.19823350565,0,36718.67393383869,40150.96911496833,71807.89325092269,35839.49251362056,10299.273622300554,9405.503801293644,0
56,307715.62139381154,0,6042.022566697958,23830.359074374206,63407.459587234334,53360.9524337341,8523.072730978383,8958.423731268274,0
46,250000.0,0,11064.203295747877,39975.625198104586,52195.24837461918,15623.50718041286,6120.677374307972,6626.60766781106,0
50,250511.08955155726,0,16362.997258476613,25277.057488664545,33916.845182893645,30920.57438518506,7860.6695139421345,6953.058009494318,1
39,250000.0,0,10903.83910305765,18866.388715110967,63498.40609396451,51608.808317715935,5604.084574503427,4744.454019135594,1
39,581267.576202723,0,65220.29064184428,34837.05001048254,122702.05367205727,27677.47344859891,17221.10261865831,18490.806641082832,0
23,655424.0509013918,1,80365.35051885685,45031.36472974486,0.0,2239.7565464887502,30359.978999887484,31591.458774876966,0
56,250000.0,0,34246.83741206546,16012.586518509053,71869.07732827161,35517.60933385838,5809.729376767812,5281.929136986909,0
37,481911.0269705667,1,48188.759110361425,23037.406749718593,0.0,51618.78137776827,21986.89219457012,19365.696648095425,1
57,531027.4636704626,0,113775.93027148751,11470.031334826124,130201.26587390824,68377.14864291922,11436.112076390858,9532.422444914695,1
54,250000.0,0,28506.348741445727,9170.473180867539,44061.759282855186,2593.2307238145504,8201.999242615242,8673.125564328077,0
25,424146.84207684995,0,36707.50282281773,38894.50711960876,86741.83221653922,37794.4421505684,10582.25225863718,10128.335642882425,0
54,780027.4248019789,0,115578.49841628851,10033.20583442212,123479.86231313931,31495.706349727025,23281.041267256835,25957.040009836855,0
35,501572.0299536446,0,37512.47500872643,39665.90856672249,82383.42423045168,16971.415250365797,15500.618060226372,16049.610444722055,0
42,363204.9188001204,0,281.73799307145697,21460.852592013223,37422.180629263574,44643.390403306636,11911.455940305274,13758.714741148886,0
41,315972.02121726866,0,1489.988186479163,49752.43617038579,77719.32769288616,11453.57449990475,8395.909586179874,9088.513479615465,0
29,250000.0,0,28167.468118648194,9867.070909564463,60539.92054003592,19870.533712039694,6523.038974014072,6349.749596799426,0
28,470571.0484175098,0,38141.67126512671,4648.899625641301,108641.50972299528,54723.01731225871,11282.759989796734,12435.318904861808,0
24,692172.5180881473,1,63036.74556705311,3771.6534801747803,0.0,32228.821801788847,50723.08801595299,43678.4465215059,1
38,277968.4368403119,0,27261.95873638093,41770.90023621004,77901.63179256675,69556.94528439193,3872.3869265033068,3524.811746938826,0
54,250000.0,0,25818.315927426844,21888.815552917167,52822.21597126277,27052.252090415583,5309.164827795676,6175.547153830958,0
33,300366.37279701635,1,4738.544579600978,156.21748236858136,0.0,32428.274627015144,16541.726874460917,14298.993459455924,1
43,532239.9618967313,0,58942.94378016441,43738.5681251668,54394.75390300643,21018.043346197384,19298.018353336367,16188.765953580561,1
43,335724.9992766872,1,971.7577591150995,43846.05034551523,0.0,16540.55243337318,13995.887526091914,13645.85032219533,0
51,276929.78606303676,1,5535.284440325544,40320.83370093955,0.0,64559.6987836372,8353.975804419704,8701.027265044844,0
59,402873.2372586788,1,40592.91114548889,12415.924151242125,0.0,52417.86480901117,15243.212922866203,16178.104192018609,0
59,434455.11207517824,0,41470.674862415945,18637.636003358653,90612.14928286904,23338.177254098937,11833.201987285052,13437.70688075824,0
29,250000.0,1,40097.31600225349,37246.311259774186,0.0,49010.91927520073,6500.8026395557,6360.469798673273,0
48,367407.44545947644,1,36340.93204761183,24467.656270379262,0.0,67604.86253055924,11310.101348964046,13036.844314397888,0
48,325409.8579116492,0,39665.64231999509,7691.328836177624,55491.81255459692,5183.357592973974,10913.381750271848,10633.269355256822,0
55,303864.3476127876,0,33549.11706347592,12139.91322638362,50505.51677085727,18515.308305960152,8188.590700125214,8726.194489419779,0
42,250000.0,0,33491.66694081443,48629.476837577866,42797.02376998758,14040.498443650098,5570.485565942376,5478.7106728994995,0
51,541188.6782192197,1,90062.56177426272,7550.65587135531,0.0,60884.82145510871,17917.5437913293,17981.658397351915,0
54,303341.96068029583,0,25702.139483910207,36304.037833909424,47261.750319601786,12543.323068606123,9913.051023599925,10360.738663490467,0
49,250000.0,1,18167.361673242223,23900.915332976947,0.0,21565.319719276486,9800.198022290248,9731.847521761749,0
54,439644.673296315,0,36509.763308077745,37430.082977607985,120099.67410455494,38070.25413283293,10664.672049733872,10497.635136141656,0
26,508779.9209009777,1,56878.14122280674,33055.662057219655,0.0,43476.60489108648,24172.976737478068,21171.08393644377,1
40,280597.5902176184,0,27145.106573880963,21958.359527716297,53157.34692558383,56572.86337728591,7418.466688270245,6849.770201242529,0
25,316050.59653240506,0,21667.781010894065,17695.541234153356,55671.557842797985,28512.62725877326,9678.433796673842,9662.926643209279,0
56,302641.94193574414,0,13831.113854685056,37717.96271780627,37568.363619075986,37397.130585772495,11495.1005208269,9851.5245870455,1
38,348001.99578548345,0,48734.49602262316,16157.060312991323,103729.42522417987,67582.34525309438,5706.750304994282,5120.415280080727,1
49,566027.5273284733,0,53287.648068163755,39388.574004428425,150090.71087288007,20815.321565038437,14864.190608466377,16958.55688368575,0
51,382891.1241441465,0,15464.6531861515,33992.1533166226,79711.82930043571,17366.594781572738,10442.28777689555,11553.61830287812,0
50,525939.0318500808,0,44542.87515822614,28883.458511658446,102701.63938236689,49741.94339392261,13725.944497846427,15622.806992639871,0
27,254675.25526798706,1,41149.031265714526,18440.044245114866,0.0,53979.538984033024,6563.400708746804,6825.4844602959865,0
56,342446.4370628524,1,29329.47002772447,10254.067888318747,0.0,29034.52322262158,15731.963809901412,15693.102708470184,0
58,543102.072377096,0,85173.53308251471,35520.99006203319,59771.953456626834,14908.524275532345,16382.426469368971,15959.716259990899,0
45,279159.1902360611,0,41028.07058995489,4567.461358529045,50489.669881106216,54524.58590679746,7465.3161015363785,6502.921050731846,1
50,551820.4691362795,0,60862.76927668914,48527.112807787984,163777.84059058505,46934.50266953267,10468.936339008214,12225.999528794206,0
52,305742.38635072927,1,9681.671269010689,48937.39573077438,0.0,61335.94608961676,9789.124301090655,9790.09408812517,0
56,351750.62274123705,0,9920.268199695198,6511.130797906933,72299.19530185459,59102.852502898495,10991.320725782674,11059.341974024717,0
54,650524.3881023388,0,95935.78393160334,5196.766148615112,66161.11403580838,14363.662915296334,29947.71627554584,25344.698811288417,1
42,334627.1534250653,0,30705.757723122373,20635.836354151503,41629.72705297803,58263.74260620763,9409.824398186156,10070.845262586727,0
53,421801.8704125952,1,10316.943929104444,48184.163613025106,0.0,12262.16187832326,15021.876246271404,16824.78610036309,0
44,492465.46337826044,0,7253.269732021178,20015.544961555646,78539.7640598711,60459.27326445338,14567.27707931528,16189.621675481168,0
54,433976.2974508017,1,6034.36525809864,18190.105421616743,0.0,53922.46538228748,18279.208230761316,17711.553758603863,0
24,438258.0023334365,0,31389.932385151886,35179.252949938564,79427.23028067508,39890.27519976789,14182.564158669556,14372.040378614642,0
39,391519.03840273985,0,5.932245542500381,8936.561829761353,55441.72662111652,44955.517306731235,15753.265355045362,14141.810186450975,1
46,250000.0,0,915.9671301771866,18166.174178687572,52279.58846423518,7285.548961233075,7884.142388666094,8186.096119696416,0
52,452243.3995149638,0,19477.656781304762,14565.372313724389,117128.65581084558,2791.9627040432415,14119.986042222765,15780.283068510438,0
24,290129.73144825187,0,34567.49321380812,30076.73113153131,30139.819393336547,23145.2719213736,8542.206331502766,8668.712965287188,0
45,516365.0826104765,0,92553.54388476635,8137.644310708192,103843.09582457948,57498.4067992033,14186.925613856085,12240.000887998955,1
53,605809.2135924528,0,68710.64462469216,27435.062780311815,154290.7081797235,32604.990122598083,17269.4126050441,17409.835222727776,0
43,250000.0,0,34553.68033022848,42877.32949684224,30179.43273160146,15637.582103724484,6859.667033461341,6007.925255190092,1
44,606071.1741140657,0,76898.6561622113,25708.527335380095,170039.14908305678,58418.4229940371,14261.961331681177,14552.494164136779,0
23,338341.3312199435,1,48846.570839865766,34174.830854904256,0.0,16003.908105428105,11436.008625667802,12057.132170804747,0
48,380357.6166723291,0,8123.010691841653,3762.400883896644,51013.83799230326,57084.560626865925,14301.610289430142,12755.605909976244,1
23,263141.88212314155,0,30033.36338528028,22450.27896235215,57325.77862753433,31708.56716427038,6380.688499475168,6911.250816908447,0
47,428270.1593599415,0,24561.93879755018,4744.658371792599,57819.139278482224,32444.64210870973,14100.540620521477,15143.29671807083,0
38,410022.2324766108,0,9723.317232884721,29973.083789332843,96740.77020772881,19090.37269007695,10893.021819363616,12557.745746989109,0
54,561538.4237939275,0,97499.13889275331,14052.718558690924,111196.07250409687,63012.181462954664,14112.848942897326,15411.313791268836,0
30,288791.00850546145,0,13775.400996599763,14363.291549587399,35229.959468243724,6214.969298589385,10039.9819842043,10217.92315379064,0
50,649120.3602906864,0,64353.88371841874,3838.3368572490363,183375.2210133878,10108.441091246716,17776.11487639822,17958.3844956251,0
47,499707.1129463334,0,18741.528479376502,15511.89307203672,117251.81766118103,44511.933777234546,14698.263582864462,14739.241172715947,0
56,413645.34651631134,1,12210.22365939744,25333.85885535487,0.0,59508.068602944375,16884.844706336655,16588.04263621354,0
46,372882.34541567636,0,21535.26658492026,29233.005158588072,65205.23586878849,6681.587512965932,13087.471289256626,12462.255917450182,0
45,354014.58292992244,0,23667.294046380917,3333.277563791165,44949.93287416947,51362.657459162576,11120.671136936755,12136.493737844354,0
34,363798.4338390243,0,37211.083640465375,32572.95928580351,87858.65844479174,51975.80731976405,7716.0981640429445,7245.97588587909,0
28,425260.293540321,0,38253.42871885186,24443.78803767473,111729.13192730177,40706.59111154497,9815.80875179179,10142.45560584581,0
57,368650.0058959402,1,7927.798414583103,26845.40039571174,0.0,34070.963371876416,17277.937580063637,15609.250096168238,1
41,303920.5815238769,0,29638.614966376605,41639.833688389735,60453.91416289063,22476.143151527416,7465.024364817637,7143.416622151172,0
22,426168.89422550536,0,44809.889913969775,17111.32226524333,83942.16209855891,24602.325470286654,13423.727232875566,12858.04993468839,0
29,274556.7821911919,0,5439.330444228041,8702.555568251735,46669.8047510987,47210.343069082955,9467.197007718685,8686.135802294593,0
37,448370.03515026206,0,23645.702226706926,27590.508785347705,115620.45419150584,4570.110384973721,15303.513003641086,15833.022362188927,0
35,366539.94467788876,0,37517.65612041714,47251.09587676194,43950.32275786166,40945.44912812379,9058.087154269255,9055.990428081783,0
33,504509.63638477656,0,85034.22009441089,25893.48095905656,71137.79855689903,19511.253471699296,16205.902801411314,15375.411424138945,0
44,548361.1316043215,0,39052.70909369615,41595.608705975326,55011.89239600268,32662.413836075975,18937.594294904142,18984.21064720057,0
36,548302.0840517108,0,65694.55128158751,37851.602723051656,95731.94152652172,39128.573291513894,17232.2414262411,17138.15098840127,0
49,447715.7584078939,0,25361.9749108432,25916.539350491574,70844.5866954566,61996.15405440318,14018.220298161077,14828.282310276685,0
55,465224.68311502674,0,49792.28008581365,32377.738882671125,127191.86858280725,40535.24218326483,11531.592652608433,12131.051482917728,0
23,351587.3460822347,0,8930.39546618264,20334.009204832924,87602.22348735927,15901.170014731331,11901.942557924458,10872.977341944566,0
53,501645.9532725021,1,118418.13904441013,26531.434454859686,0.0,5562.161722066391,14593.171499453209,17138.22539705757,0
44,518575.2040992585,0,63853.48058064995,25364.287764531735,128705.79338633016,43889.18797136802,11479.888050217765,12995.830232683145,0
43,250000.0,0,10016.024303691069,35455.51814788865,58770.01107097785,38153.38774457974,6270.847528771444,5304.910976196275,1
46,456752.0793410896,0,20705.4541061998,20499.065967814135,71410.83748767068,47025.85276032434,14683.66281763037,16039.719600006558,0
43,605219.4711563301,0,85259.56116313353,4988.3561311070025,62393.37949371126,32157.76053961359,19967.984201300573,20041.288980378067,0
43,346556.4558092824,0,10674.869695549793,39435.476140681145,42637.70031447987,57758.809313311955,11974.637711058856,10436.416408492529,1
27,313817.9535799181,1,14571.954165106388,34242.65016641038,0.0,64412.57775670432,9648.67087618271,11350.899022484075,0
36,337020.4808370521,1,42727.32508676449,47506.172772868274,0.0,2800.309555653897,13889.831589161406,11833.090062926512,1
58,250000.0,0,49950.473083443394,21435.80879239314,48265.64129539043,52086.05753141847,3634.7080649277373,4183.976199601865,0
54,418897.5931673366,0,15908.634574921321,3910.2828455547356,118832.49443860269,2461.238132278951,11826.372798336643,12998.811417845254,0
29,404494.8160145877,0,7442.840197497014,6080.949318162149,104290.77378400585,31156.768081078128,10224.399369347937,11886.262406814061,0
26,429554.02493159514,0,39658.54099970208,38665.977160153896,67621.097341715,32312.2251739924,12043.12126571132,11671.590992371195,0
25,462396.4931826703,1,30022.78436375726,3387.864138930097,0.0,48735.287826752116,20969.741959474926,17769.717729939803,1
27,280300.9896727785,0,5020.057168780057,45391.30724646427,34573.71662458432,24668.23087406629,9309.696548318632,8140.245913291719,1
53,440979.8798533066,0,47338.57407180105,14082.505564759267,47283.407951411784,57463.09368227531,15356.901432010916,14299.962713849804,0
51,466479.79898735945,0,3902.4764199945994,44943.95202896624,103422.12796269375,24000.484056210367,14494.021225342307,15841.827719105771,0
56,326741.2403774452,0,31267.820081682057,38675.34244004731,55006.43265912965,23976.252183904122,9562.313685710169,8283.656829665388,1
37,463017.6997377959,1,21196.862794679073,43560.0518145845,0.0,15593.24673610529,23822.78940301574,21381.62017366529,1
